comment_sentence_id,class,comment_sentence,partition,instance_type,category
282,DelegatingSSLSocketFactory.java,li openssl use wildli openssl librari deleg,1,1,usage
283,DelegatingSSLSocketFactory.java,system instal openssl,0,1,usage
284,DelegatingSSLSocketFactory.java,wildfli openssl integr,1,1,usage
285,DelegatingSSLSocketFactory.java,properli setup except thrown,0,1,usage
286,DelegatingSSLSocketFactory.java,li,1,1,usage
289,DelegatingSSLSocketFactory.java,li,0,1,usage
291,DelegatingSSLSocketFactory.java,disabl gcm cipher run java 8,1,1,usage
292,DelegatingSSLSocketFactory.java,li,0,1,usage
295,DelegatingSSLSocketFactory.java,li,1,1,usage
296,DelegatingSSLSocketFactory.java,ul,0,1,usage
297,DelegatingSSLSocketFactory.java,p,1,1,usage
301,DelegatingSSLSocketFactory.java,p,0,1,usage
302,DelegatingSSLSocketFactory.java,default jsse truli default jsse implement,1,1,usage
305,DelegatingSSLSocketFactory.java,chang order preserv backward compat,0,1,usage
307,DelegatingSSLSocketFactory.java,new mode call default jsse gcm deleg default jsse,1,1,usage
308,DelegatingSSLSocketFactory.java,implement chang list enabl cipher,0,1,usage
309,DelegatingSSLSocketFactory.java,p,1,1,usage
567,InconsistentS3ClientFactory.java,client test product,0,1,usage
568,InconsistentS3ClientFactory.java,code hadoop aw modul enabl integr test use,1,1,usage
569,InconsistentS3ClientFactory.java,edit hadoop configur use bring client,0,1,usage
588,ITestCommitOperations.java,done inconsist client,1,1,usage
1356,TypedEvent.java,param,0,1,usage
90,BatchedRequests.java,placementalgorithmoutput attempt number time request,1,1,usage
1373,Utils.java,class filter output part file given directori,0,1,usage
1374,Utils.java,accept file filenam log success,1,1,usage
1375,Utils.java,use list path output directori follow,0,1,usage
1376,Utils.java,path filelist fileutilstat2path fsliststatu outdir,1,1,usage
1377,Utils.java,new outputfilesfilt,0,1,usage
1378,Utils.java,class filter log file directori given,1,1,usage
1379,Utils.java,doesnt accept path log,0,1,usage
1380,Utils.java,use list path output directori follow,1,1,usage
1381,Utils.java,path filelist fileutilstat2path fsliststatu outdir,0,1,usage
1382,Utils.java,new outputlogfilt,1,1,usage
876,SafeModeException.java,client modifi namespac safe mode,0,1,usage
621,LoggedTask.java,public method simpli accessor instanc variabl,1,1,usage
622,LoggedTask.java,want write json file,0,1,usage
1404,WritableComparator.java,p base implement use natur order,1,1,usage
1405,WritableComparator.java,defin altern,0,1,usage
638,MapContext.java,param keyin key input type mapper,1,1,usage
1150,TestTaskCommit.java,special committ alway requir commit,0,1,usage
1406,WritableComparator.java,order overrid link compar writablecomparablewritablecompar,0,1,usage
639,MapContext.java,param valuein valu input type mapper,0,1,usage
1407,WritableComparator.java,p one may optim compar intens oper overrid,0,1,usage
640,MapContext.java,param keyout key output type mapper,0,1,usage
1408,WritableComparator.java,link compar byte intintbyt intint,0,1,usage
641,MapContext.java,param valueout valu output type mapper,0,1,usage
1409,WritableComparator.java,static util method,0,1,usage
1410,WritableComparator.java,provid assist optim implement method,0,1,usage
899,StreamBaseRecordReader.java,custom reader,0,1,usage
900,StreamBaseRecordReader.java,defin recordread constructor select,0,1,usage
901,StreamBaseRecordReader.java,option bin hadoopstream inputread,0,1,usage
924,StructureGenerator.java,synopsi command,0,1,usage
925,StructureGenerator.java,java structuregener,0,1,usage
926,StructureGenerator.java,maxdepth maxdepth maximum depth directori tree default 5,0,1,usage
927,StructureGenerator.java,minwidth minwidth minimum number subdirectori per directori default 1,0,1,usage
928,StructureGenerator.java,maxwidth maxwidth maximum number subdirectori per directori default 5,0,1,usage
929,StructureGenerator.java,numoffil offil total number file default 10,0,1,usage
930,StructureGenerator.java,avgfiles avgfilesizeinblock averag size block default 1,0,1,usage
931,StructureGenerator.java,outdir outdir output directori default current directori,0,1,usage
932,StructureGenerator.java,seed seed random number gener seed default current time,0,1,usage
933,StructureGenerator.java,memori represent directori memori represent file,0,1,usage
175,ComparableVersion.java,gener implement version comparison,0,1,usage
176,ComparableVersion.java,p featur,0,1,usage
177,ComparableVersion.java,ul,0,1,usage
188,ComparableVersion.java,li code mileston code code code li,0,1,usage
189,ComparableVersion.java,li code rc code code cr code li,0,1,usage
190,ComparableVersion.java,li code snapshot code li,0,1,usage
191,ComparableVersion.java,li code empti string code code ga code code final code li,0,1,usage
192,ComparableVersion.java,li code sp code li,0,1,usage
193,ComparableVersion.java,ul,0,1,usage
194,ComparableVersion.java,unknown qualifi consid known qualifi lexic order alway case insensit,0,1,usage
195,ComparableVersion.java,li,0,1,usage
197,ComparableVersion.java,li,0,1,usage
453,ErasureCodingPolicyManager.java,class instanti fsnamesystem,0,1,usage
200,ComparableVersion.java,repres numer item version item list,0,1,usage
201,ComparableVersion.java,repres string version item list usual qualifi,0,1,usage
202,ComparableVersion.java,repres version list item,0,1,usage
714,QuasiMonteCarlo.java,exampl,0,1,usage
203,ComparableVersion.java,class use global item list sub list start,0,1,usage
715,QuasiMonteCarlo.java,use qmc method approxim integr int f x dx,0,1,usage
716,QuasiMonteCarlo.java,01 2 unit squar,0,1,usage
717,QuasiMonteCarlo.java,x x 1x 2 2 dimension point,0,1,usage
718,QuasiMonteCarlo.java,f function describ inscrib circl squar,0,1,usage
719,QuasiMonteCarlo.java,f x 1 2x 1 1 2 2x 2 1 2 lt 1 f x 0 otherwis,0,1,usage
720,QuasiMonteCarlo.java,easi see pi equal 4i,0,1,usage
721,QuasiMonteCarlo.java,approxim pi obtain evalu numer,0,1,usage
722,QuasiMonteCarlo.java,better method comput pi,0,1,usage
723,QuasiMonteCarlo.java,emphas numer approxim arbitrari integr exampl,0,1,usage
724,QuasiMonteCarlo.java,comput mani digit pi consid use bbp,0,1,usage
480,FairOrderingPolicy.java,,0,1,usage
481,FairOrderingPolicy.java,sizedbasedweight set true applic high demand,0,1,usage
482,FairOrderingPolicy.java,may priorit ahead applic le usag,0,1,usage
483,FairOrderingPolicy.java,,0,1,usage
484,FairOrderingPolicy.java,offset tendenc favor small app could result,0,1,usage
486,FairOrderingPolicy.java,continu option default fals,0,1,usage
249,DBProfile.java,document option,0,1,usage
250,DBProfile.java,p,0,1,usage
251,DBProfile.java,githubcom facebook rocksdb blob master includ rocksdb optionsh,0,1,usage
252,DBProfile.java,p,0,1,usage
253,DBProfile.java,tune paramet base url,0,1,usage
254,DBProfile.java,p,0,1,usage
255,DBProfile.java,githubcom facebook rocksdb wiki setup option basic tune,0,1,usage
1488,JavaStreamingTestExample.java,batch process exce numbatchestimeout,0,1,usage
1481,JavaStreamingTestExample.java,usag,1,1,usage
1482,JavaStreamingTestExample.java,javastreamingtestexampl datadir batchdur numbatchestimeout,0,1,usage
1483,JavaStreamingTestExample.java,run local machin use directori datadir 5 second batch,1,1,usage
1484,JavaStreamingTestExample.java,timeout 100 insignific batch call,0,1,usage
1485,JavaStreamingTestExample.java,bin run exampl mllibjavastreamingtestexampl datadir 5 100,0,1,usage
1486,JavaStreamingTestExample.java,add text file datadir signific test wil continu updat everi,0,1,usage
1471,JavaRecord.java,java bean class use exampl javasqlnetworkwordcount,0,1,usage
1487,JavaStreamingTestExample.java,batchdur second test becom signific p valu 005 number,0,1,usage
2048,ICodeReaderFactory.java,norefer interfac intend referenc client,0,1,usage
2055,ICPointerType.java,noimplement interfac intend implement client,1,1,usage
1801,CUIPreferenceInitializer.java,noextend class intend subclass client,0,1,usage
2314,MIStack.java,sub class must suppli miarg object,1,1,usage
2060,ICPPAliasTemplateInstance.java,noextend interfac intend extend client,0,1,usage
2061,ICPPAliasTemplateInstance.java,noimplement interfac intend implement client,1,1,usage
2068,ICPPASTLinkageSpecification.java,noextend interfac intend extend client,0,1,usage
2069,ICPPASTLinkageSpecification.java,noimplement interfac intend implement client,1,1,usage
2582,TypedCDTViewerFilter.java,noextend class intend subclass client,0,1,usage
2076,ICPPASTVirtSpecifier.java,noimplement interfac intend implement client,1,1,usage
2077,ICPPASTVirtSpecifier.java,noextend interfac intend extend client,0,1,usage
2085,ICPPPointerToMemberType.java,noimplement interfac intend implement client,1,1,usage
1829,DocCommentOwnerBlock.java,em class intend use outsid cdt em,0,1,usage
1830,DocCommentOwnerBlock.java,noextend class intend subclass client,1,1,usage
1831,DocCommentOwnerBlock.java,noinstanti class intend instanti client,0,1,usage
2604,WhiteSpaceOptions.java,preview snippet,1,1,usage
2605,WhiteSpaceOptions.java,privat void createbeforeellipsi map workingvalu innernod parent createopt parent workingvalu formattermessageswhitespaceopt vararg paramet defaultcodeformatterconstantsformatt insert space ellipsi vararg paramet preview privat void createafterellipsi map workingvalu innernod parent createopt parent workingvalu formattermessageswhitespaceopt vararg paramet defaultcodeformatterconstantsformatt insert space ellipsi vararg paramet preview syntax element tree privat innernod createreturntre map workingvalu innernod parent final innernod root new innernod parent workingvalu formattermessageswhitespaceopt return createopt root workingvalu formattermessageswhitespacetabpag parenthes express defaultcodeformatterconstantsformatt insert space parenthes express return return preview return root privat innernod createthrowtre map workingvalu innernod parent final innernod root new innernod parent workingvalu formattermessageswhitespaceopt throw createopt root workingvalu formattermessageswhitespacetabpag parenthes express defaultcodeformatterconstantsformatt insert space parenthes express throw throw preview return root,0,1,usage
2606,WhiteSpaceOptions.java,repres node option tree,1,1,usage
2607,WhiteSpaceOptions.java,preview snippet,0,1,usage
2608,WhiteSpaceOptions.java,privat void createbeforeellipsi map workingvalu innernod parent createopt parent workingvalu formattermessageswhitespaceopt vararg paramet defaultcodeformatterconstantsformatt insert space ellipsi vararg paramet preview privat void createafterellipsi map workingvalu innernod parent createopt parent workingvalu formattermessageswhitespaceopt vararg paramet defaultcodeformatterconstantsformatt insert space ellipsi vararg paramet preview syntax element tree privat innernod createreturntre map workingvalu innernod parent final innernod root new innernod parent workingvalu formattermessageswhitespaceopt return createopt root workingvalu formattermessageswhitespacetabpag parenthes express defaultcodeformatterconstantsformatt insert space parenthes express return return preview return root privat innernod createthrowtre map workingvalu innernod parent final innernod root new innernod parent workingvalu formattermessageswhitespaceopt throw createopt root workingvalu formattermessageswhitespacetabpag parenthes express defaultcodeformatterconstantsformatt insert space parenthes express throw throw preview return root,1,1,usage
2609,WhiteSpaceOptions.java,node repres group option tree,0,1,usage
2610,WhiteSpaceOptions.java,preview snippet,1,1,usage
2611,WhiteSpaceOptions.java,privat void createbeforeellipsi map workingvalu innernod parent createopt parent workingvalu formattermessageswhitespaceopt vararg paramet defaultcodeformatterconstantsformatt insert space ellipsi vararg paramet preview privat void createafterellipsi map workingvalu innernod parent createopt parent workingvalu formattermessageswhitespaceopt vararg paramet defaultcodeformatterconstantsformatt insert space ellipsi vararg paramet preview syntax element tree privat innernod createreturntre map workingvalu innernod parent final innernod root new innernod parent workingvalu formattermessageswhitespaceopt return createopt root workingvalu formattermessageswhitespacetabpag parenthes express defaultcodeformatterconstantsformatt insert space parenthes express return return preview return root privat innernod createthrowtre map workingvalu innernod parent final innernod root new innernod parent workingvalu formattermessageswhitespaceopt throw createopt root workingvalu formattermessageswhitespacetabpag parenthes express defaultcodeformatterconstantsformatt insert space parenthes express throw throw preview return root,0,1,usage
2612,WhiteSpaceOptions.java,node repres concret white space option tree,1,1,usage
1851,FindStdLibPath.java,current shell script linux,0,1,usage
1865,GCCKeywords.java,noextend interfac intend extend client,1,1,usage
1866,GCCKeywords.java,noinstanti class intend instanti client,0,1,usage
2380,MultiCfgContributedEnvironment.java,noextend class intend subclass client,1,1,usage
2128,IInclude.java,noextend interfac intend extend client,0,1,usage
2129,IInclude.java,noimplement interfac intend implement client,1,1,usage
2387,PDOMDependencyGenerator.java,noextend class intend subclass client,0,1,usage
2388,PDOMDependencyGenerator.java,noinstanti class intend instanti client,1,1,usage
2136,IMacroEntry.java,noextend interfac intend extend client,0,1,usage
2137,IMacroEntry.java,noimplement interfac intend implement client,1,1,usage
1886,GnuMakefileGenerator.java,noinstanti class intend instanti client,0,1,usage
1887,GnuMakefileGenerator.java,string constant makefil content messag privat static final string auto dep comment autodep non nl 1 privat static final string messag managedmakebuildermessag non nl 1 privat static final string build error messag error non nl 1 privat static final string dep incl comment moduledepinclud non nl 1 privat static final string mod incl comment modulemakeinclud non nl 1 privat itool buildtool privat boolean buildtoolsus privat imanagedbuildinfo info privat set outputextensionsset map macro name string valu list depend file variabl privat vector dependencymakefil ipath rel top build directori absolut,1,1,usage
1888,GnuMakefileGenerator.java,imanagedbuildermakefilegener e h,0,1,usage
1889,GnuMakefileGenerator.java,k e f l e p p u l n e h,1,1,usage
1890,GnuMakefileGenerator.java,n makefil k e f l e e h,0,1,usage
1891,GnuMakefileGenerator.java,u r c e sourcesmk k e f l e e h,1,1,usage
2148,IMSASTDeclspecList.java,noextend interfac intend extend client,0,1,usage
1892,GnuMakefileGenerator.java,f r g e n subdirmk k e f l e e h,1,1,usage
2149,IMSASTDeclspecList.java,noimplement interfac intend implement client,0,1,usage
1893,GnuMakefileGenerator.java,k e f l eg e n e r n c n e h,1,1,usage
1894,GnuMakefileGenerator.java,add macro addit prefix map macro name entri,0,1,usage
1895,GnuMakefileGenerator.java,entri prefix look like,1,1,usage
1896,GnuMakefileGenerator.java,c src,0,1,usage
1897,GnuMakefileGenerator.java,addprefix root,1,1,usage
1898,GnuMakefileGenerator.java,r e u r c e v r e h,0,1,usage
2155,INodeFactory.java,noextend interfac intend extend client,1,1,usage
1899,GnuMakefileGenerator.java,h e r e h,0,1,usage
1900,GnuMakefileGenerator.java,process string denot filepath way compat gnu make rule handl,1,1,usage
1901,GnuMakefileGenerator.java,window drive letter whitespac appropri,0,1,usage
1902,GnuMakefileGenerator.java,p p,1,1,usage
1903,GnuMakefileGenerator.java,context path appear right hand side rule header,0,1,usage
1904,GnuMakefileGenerator.java,ie,1,1,usage
2161,IPropertyChangeParticipant.java,p,0,1,usage
1905,GnuMakefileGenerator.java,p p,1,1,usage
2162,IPropertyChangeParticipant.java,client may implement interfac,0,1,usage
1906,GnuMakefileGenerator.java,target dep1 dep2 dep3,1,1,usage
2163,IPropertyChangeParticipant.java,p,0,1,usage
1907,GnuMakefileGenerator.java,p,1,1,usage
1652,AddMemoryBlocks.java,order avoid duplic addmemoryblock method one version express one memori space address pas opaqu paramet let logic within addmemoryblock differenti need via isinstanceof request object use get memori space,0,1,usage
1908,GnuMakefileGenerator.java,param path string denot path process,1,1,usage
1909,GnuMakefileGenerator.java,throw nullpointerexcept path null,0,1,usage
1910,GnuMakefileGenerator.java,return suitabl make rule compat path,1,1,usage
1912,GnuMakefileGenerator.java,resourc chang,0,1,usage
1913,GnuMakefileGenerator.java,logic simpl,1,1,usage
1914,GnuMakefileGenerator.java,,0,1,usage
